timestamp,Tout_C,Tin_C,SolarGain_W,InternalGain_W,HeatingLoad_W,CoolingLoad_W,HVACLoad_W,BaseElectric_W,HVACElectric_W,TotalElectric_W,COP,EER,HeatingLoad_kW,CoolingLoad_kW,HVACLoad_kW,BaseElectric_kW,HVACElectric_kW,TotalElectric_kW
2025-12-06 03:00:00,1.5302454,21.0,0.0,764.6999999999999,11826.019841795873,0.0,11826.019841795873,674.6999999999999,4481.044741895399,5155.744741895399,2.639121125310096,7.330478063655226,11.826019841795873,0.0,11.826019841795873,0.6747,4.481044741895399,5.155744741895399
2025-12-06 04:00:00,2.0902452,21.0,0.0,764.6999999999999,11463.878626453501,0.0,11463.878626453501,674.6999999999999,4255.4658221588115,4930.165822158811,2.6939186226709815,7.183257520158562,11.463878626453502,0.0,11.463878626453502,0.6747,4.255465822158811,4.930165822158811
2025-12-06 05:00:00,2.9102454,21.0,0.0,764.6999999999999,10933.600099552263,0.0,10933.600099552263,674.6999999999999,3941.3360279813414,4616.036027981341,2.7740847321643347,6.973046845971467,10.933600099552264,0.0,10.933600099552264,0.6747,3.9413360279813414,4.616036027981341
2025-12-06 06:00:00,3.5102453,21.0,0.0,764.6999999999999,10545.591580636183,0.0,10545.591580636183,674.6999999999999,3500.1140603336257,4174.814060333626,3.0129279785902154,6.823204174431052,10.545591580636183,0.0,10.545591580636183,0.6747,3.5001140603336256,4.174814060333626
2025-12-06 07:00:00,3.9202452,21.0,0.0,764.6999999999999,10280.45244652176,0.0,10280.45244652176,674.6999999999999,3330.578311408928,4005.278311408928,3.0866869009823223,6.722710905331379,10.28045244652176,0.0,10.28045244652176,0.6747,3.330578311408928,4.005278311408928
2025-12-06 08:00:00,4.5202456,21.0,103.32,2549.0,8004.823604265195,0.0,8004.823604265195,2249.0,2509.4922637249356,4758.492263724936,3.1898180042138597,6.578387767584131,8.004823604265194,0.0,8.004823604265194,2.249,2.5094922637249355,4.758492263724936
2025-12-06 09:00:00,5.750245,21.0,501.84,2549.0,6810.886395926213,0.0,6810.886395926213,2249.0,2003.757378167966,4252.757378167966,3.399057425881272,6.292502493721208,6.810886395926213,0.0,6.810886395926213,2.249,2.003757378167966,4.252757378167965
2025-12-06 10:00:00,7.0502453,21.0,457.56,2549.0,6014.480937489538,0.0,6014.480937489538,2249.0,1647.8956966425785,3896.8956966425785,3.649794674349497,6.004513394677165,6.014480937489537,0.0,6.014480937489537,2.249,1.6478956966425786,3.8968956966425785
2025-12-06 11:00:00,8.630245,21.0,693.72,2549.0,4756.565194722161,0.0,4756.565194722161,2249.0,1170.7474013779133,3419.7474013779133,4.062844973325513,5.673347281237103,4.756565194722161,0.0,4.756565194722161,2.249,1.1707474013779133,3.419747401377913
2025-12-06 12:00:00,10.030245,21.0,2538.72,2549.0,2006.2118330257472,0.0,2006.2118330257472,2249.0,435.3347693326514,2684.3347693326514,4.608434644678576,5.396478287981418,2.006211833025747,0.0,2.006211833025747,2.249,0.43533476933265136,2.6843347693326516
2025-12-06 13:00:00,10.550245,21.0,1431.7199999999998,2549.0,2776.9377272527945,0.0,2776.9377272527945,2249.0,569.794349166937,2818.794349166937,4.873578917223018,5.297466673430633,2.7769377272527946,0.0,2.7769377272527946,2.249,0.5697943491669369,2.818794349166937
2025-12-06 14:00:00,10.610246,21.0,959.4,2549.0,3210.4562222134036,0.0,3210.4562222134036,2249.0,654.2867294459094,2903.2867294459093,4.906803206802341,5.2861726508571385,3.2104562222134034,0.0,3.2104562222134034,2.249,0.6542867294459094,2.903286729445909
2025-12-06 15:00:00,10.540245,21.0,457.56,2549.0,3757.5645369791955,0.0,3757.5645369791955,2249.0,771.875431852376,3020.875431852376,4.8680970813666775,5.299351591571165,3.7575645369791957,0.0,3.7575645369791957,2.249,0.771875431852376,3.0208754318523763
2025-12-06 16:00:00,9.990245,21.0,88.55999999999999,2549.0,4482.239071931359,0.0,4482.239071931359,2249.0,976.6002878862196,3225.6002878862196,4.589635214661712,5.404179174645227,4.4822390719313585,0.0,4.4822390719313585,2.249,0.9766002878862196,3.2256002878862198
2025-12-06 17:00:00,9.390245,21.0,0.0,2549.0,4958.807655515537,0.0,4958.807655515537,2249.0,1144.6732256611922,3393.673225661192,4.332072721148172,5.521160725712749,4.958807655515536,0.0,4.958807655515536,2.249,1.1446732256611922,3.393673225661192
2025-12-06 18:00:00,9.290245,21.0,0.0,2549.0,5023.475752779566,0.0,5023.475752779566,2249.0,1170.0796904604388,3419.0796904604385,4.293276597940757,5.540927372832669,5.023475752779566,0.0,5.023475752779566,2.249,1.1700796904604387,3.4190796904604386
2025-12-06 19:00:00,9.070246,21.0,0.0,2549.0,5165.744920079459,0.0,5165.744920079459,2249.0,1226.5240844068207,3475.5240844068207,4.211694646483643,5.584687650656866,5.165744920079459,0.0,5.165744920079459,2.249,1.2265240844068208,3.4755240844068207
